@RELATION autenticacionContinuaVectores
@ATTRIBUTE mediaAcelerometroX real
@ATTRIBUTE mediaAcelerometroY real
@ATTRIBUTE mediaAcelerometroZ real
@ATTRIBUTE mediaAcelerometroMag real
@ATTRIBUTE maximoAcelerometroX real
@ATTRIBUTE maximoAcelerometroY real
@ATTRIBUTE maximoAcelerometroZ real
@ATTRIBUTE maximoAcelerometroMag real
@ATTRIBUTE minimoAcelerometroX real
@ATTRIBUTE minimoAcelerometroY real
@ATTRIBUTE minimoAcelerometroZ real
@ATTRIBUTE minimoAcelerometroMag real
@ATTRIBUTE varianzaAcelerometroX real
@ATTRIBUTE varianzaAcelerometroY real
@ATTRIBUTE varianzaAcelerometroZ real
@ATTRIBUTE varianzaAcelerometroMag real
@ATTRIBUTE picoApicoAcelerometroX real
@ATTRIBUTE picoApicoAcelerometroY real
@ATTRIBUTE picoApicoAcelerometroZ real
@ATTRIBUTE picoApicoAcelerometroMag real
@ATTRIBUTE mediaGiroscopioX real
@ATTRIBUTE mediaGiroscopioY real
@ATTRIBUTE mediaGiroscopioZ real
@ATTRIBUTE mediaGiroscopioMag real
@ATTRIBUTE maximoGiroscopioX real
@ATTRIBUTE maximoGiroscopioY real
@ATTRIBUTE maximoGiroscopioZ real
@ATTRIBUTE maximoGiroscopioMag real
@ATTRIBUTE minimoGiroscopioX real
@ATTRIBUTE minimoGiroscopioY real
@ATTRIBUTE minimoGiroscopioZ real
@ATTRIBUTE minimoGiroscopioMag real
@ATTRIBUTE varianzaGiroscopioX real
@ATTRIBUTE varianzaGiroscopioY real
@ATTRIBUTE varianzaGiroscopioZ real
@ATTRIBUTE varianzaGiroscopioMag real
@ATTRIBUTE picoApicoGiroscopioX real
@ATTRIBUTE picoApicoGiroscopioY real
@ATTRIBUTE picoApicoGiroscopioZ real
@ATTRIBUTE picoApicoGiroscopioMag real
@ATTRIBUTE diaSemana integer
@ATTRIBUTE horaActual integer
@ATTRIBUTE usuario {-1,1}
@DATA 
-0.17,7.43,6.39,9.81,0.38,7.69,7.14,10.19,-0.59,7.12,5.89,9.55,0.04,0.01,0.04,0.01,0.97,0.58,1.25,0.64,-0.01,-0.01,0.01,0.11,0.19,0.29,0.10,0.40,-0.10,-0.23,-0.06,0.01,0.00,0.01,0.00,0.01,0.30,0.52,0.15,0.39,3344016,68729,1
-0.46,7.23,6.53,9.80,0.19,7.78,8.85,10.82,-1.48,6.02,5.23,9.23,0.19,0.12,0.29,0.06,1.67,1.76,3.61,1.60,-0.01,0.06,-0.00,0.39,0.65,1.01,0.27,2.69,-1.51,-0.97,-0.44,0.02,0.11,0.07,0.01,0.24,2.16,1.98,0.71,2.67,3344016,68750,1
-1.20,7.22,6.39,9.82,0.77,8.29,8.83,10.39,-2.46,5.39,4.70,9.44,0.39,0.44,0.77,0.02,3.22,2.90,4.13,0.95,0.01,0.00,-0.01,0.28,0.65,0.13,0.78,1.70,-1.46,-0.33,-0.32,0.01,0.12,0.01,0.03,0.11,2.11,0.47,1.10,1.69,3344016,68770,1
-0.75,7.53,6.12,9.81,1.02,7.94,7.18,10.66,-1.90,6.90,5.61,9.41,1.13,0.05,0.11,0.03,2.92,1.04,1.57,1.25,0.01,0.02,-0.05,0.19,0.47,0.27,0.10,1.03,-0.31,-0.09,-0.85,0.02,0.02,0.01,0.03,0.05,0.78,0.37,0.95,1.01,3344016,68791,1
-0.13,7.24,6.62,9.82,0.11,7.82,7.35,10.54,-0.32,7.05,5.67,9.47,0.01,0.02,0.08,0.02,0.43,0.77,1.69,1.07,-0.01,-0.00,-0.01,0.09,0.24,0.08,0.04,0.50,-0.45,-0.11,-0.04,0.01,0.01,0.00,0.00,0.01,0.69,0.19,0.08,0.49,3344016,68811,1
-0.10,7.36,6.39,9.79,0.21,8.25,7.34,10.19,-0.43,6.81,5.02,9.21,0.02,0.18,0.40,0.03,0.64,1.44,2.32,0.98,0.00,-0.01,-0.00,0.17,0.62,0.11,0.05,0.64,-0.42,-0.17,-0.06,0.01,0.03,0.00,0.00,0.02,1.04,0.28,0.10,0.63,3344016,68832,1
0.33,8.50,4.77,9.82,1.21,8.89,7.66,10.42,-0.61,6.83,3.65,8.99,0.12,0.21,0.56,0.04,1.81,2.05,4.01,1.44,-0.03,0.00,-0.00,0.31,0.91,1.05,0.35,1.24,-1.12,-0.78,-0.23,0.04,0.07,0.07,0.01,0.11,2.03,1.82,0.58,1.21,3344016,68852,1
-1.73,8.38,4.55,9.77,-0.31,9.12,6.07,10.20,-2.67,7.77,2.33,9.24,0.29,0.13,0.91,0.01,2.36,1.35,3.74,0.96,-0.00,0.00,-0.01,0.29,0.99,1.10,0.31,1.57,-0.57,-0.47,-0.41,0.04,0.06,0.07,0.01,0.08,1.56,1.58,0.72,1.52,3344016,68873,1
-1.00,8.09,5.36,9.79,0.28,8.43,5.99,10.19,-1.87,7.66,4.62,9.45,0.34,0.02,0.07,0.01,2.15,0.76,1.37,0.74,0.00,0.01,0.00,0.16,0.31,0.20,0.22,0.51,-0.34,-0.16,-0.32,0.03,0.01,0.00,0.01,0.02,0.66,0.36,0.54,0.48,3344016,68893,1
0.16,3.22,9.22,9.78,0.62,4.10,9.92,10.50,-0.96,2.89,6.76,8.20,0.12,0.05,0.14,0.07,1.58,1.21,3.16,2.30,0.00,0.00,-0.00,0.10,0.50,0.23,0.13,0.61,-0.16,-0.20,-0.30,0.01,0.01,0.00,0.00,0.01,0.66,0.43,0.44,0.60,3344016,69137,1
